id,emp_length,home_ownership,verification_status,purpose
ff234b98-55cf-42f1-82d9-cb1a63629dd8,6years,mortgage,Not Verified,debt_consolidation
e0e04e50-b81c-4653-9578-4fdf3b71f0f5,10years,mortgage,Verified,debt_consolidation
0e97fae0-f102-49fe-92ec-ca6f3cf23a6b,2years,rent,Not Verified,debt_consolidation
a986d235-c2e9-4363-9b48-dce90ba6abd9,10years,rent,Verified,debt_consolidation
8ea2b5e3-5544-4a6f-bfa2-26cdfa9689b2,0year,own,Not Verified,debt_consolidation
27cdd271-10bb-4376-bfa9-9136aa4ceedc,2years,mortgage,Verified,debt_consolidation
bf845ce3-77b0-4a48-93ad-9a18d162f037,9years,own,Verified,debt_consolidation
081744b9-d474-4517-8578-379a3d574c0f,10years,mortgage,Verified,debt_consolidation
5fd8f5c0-7cde-4549-8e37-a5d9fd74f8a0,10years,mortgage,Verified,debt_consolidation
5468beed-88cf-4c57-9248-1fc05231e55c,9years,mortgage,Verified,house
be4b8a16-03df-4b88-883c-f7abbffc1d85,3years,rent,Not Verified,debt_consolidation
eae31fd6-53e2-4d84-94f4-0de712414c88,10years,mortgage,Verified,house
cdc084dc-b59e-4215-8a06-ca584fb525de,<1year,rent,Verified,other
fbd2e4e9-6eed-49e4-b6bb-e7ccba461469,5years,rent,Not Verified,debt_consolidation
5ff245b7-dddd-4299-84c5-4fea97a2bdfd,5years,rent,Not Verified,debt_consolidation
98eecca2-62dd-4387-9bce-93aa98b68a4a,1year,rent,Verified,debt_consolidation
30da0aea-cf35-4cfe-bbf8-6f05eac7a14e,2years,rent,Not Verified,credit_card
ed834bfc-4141-45e1-a866-e14268f106da,10years,mortgage,Verified,debt_consolidation
b251cc88-b3cb-421b-a3ed-acb5fd404263,0year,mortgage,Verified,debt_consolidation
ea9e1bb7-a52c-4762-b2a5-8fcc615be47c,10years,mortgage,Not Verified,debt_consolidation
dd09584d-1778-48b7-a471-156e0a9b20dd,5years,mortgage,Verified,debt_consolidation
7b8d81c0-f30e-4e33-88a7-8611a169650e,5years,mortgage,Verified,debt_consolidation
1f626288-c9a3-40dc-9546-62b0ea4578da,8years,rent,Verified,debt_consolidation
b2baf464-cf0e-4768-a124-958606de82ea,8years,own,Verified,house
d83580b9-426f-4cc4-9c40-64cdeb260c9f,1year,rent,Verified,debt_consolidation
03d63413-5291-472d-9c85-a587fba7b9fe,2years,rent,Not Verified,major_purchase
4fb655ad-c3d3-41c5-b98f-26baa241dc30,10years,mortgage,Verified,debt_consolidation
71dae91b-e6f5-4858-8376-e91e4d49ae2d,6years,mortgage,Not Verified,debt_consolidation
ef92916e-aaa4-4804-84a0-c37a1099471c,2years,rent,Verified,debt_consolidation
aa635165-e3a5-4a8d-ab1a-85939214fba7,<1year,rent,Verified,credit_card
a3011c7e-8638-4ee5-8efd-87c636f5a2cb,8years,rent,Verified,debt_consolidation
be2b86dc-ae57-4b4d-8a2d-82d0a0b78e06,10years,own,Verified,debt_consolidation
ecb2debe-4a57-438b-87d2-eefdc81b8de6,6years,rent,Not Verified,credit_card
ab7f1723-cb41-4c32-ad47-df258510ca1f,6years,mortgage,Not Verified,debt_consolidation
5b133443-0839-4278-b7e3-358e88a9ba51,9years,own,Verified,house
6ae92b53-75a0-49ab-9841-8d642e478aac,6years,own,Verified,debt_consolidation
61a3b821-5e6d-4f1f-ad54-9db78dda4dd2,<1year,rent,Not Verified,debt_consolidation
4768005f-1dec-43f7-8c4f-def412775dc9,1year,rent,Verified,debt_consolidation
110afcb1-b633-45f8-960b-84d5cf752740,<1year,rent,Not Verified,credit_card
46ebd618-4d9a-4fec-9272-5e8d10b84cbe,6years,mortgage,Not Verified,credit_card
036d4880-06ab-4b21-886b-26b6b68c7414,10years,mortgage,Verified,house
8927188d-42ba-48bf-bb38-dd8d7256c0e2,6years,rent,Verified,house
4af92b1a-3aef-436a-b50c-1535ef8fe9e0,2years,mortgage,Not Verified,debt_consolidation
fe333365-7f41-4216-a08b-6bbf797bbbeb,0year,rent,Verified,debt_consolidation
4512ffe8-33e9-4ddf-8c52-9e0ebab0e851,10years,mortgage,Verified,debt_consolidation
707a1f47-2644-49d7-be46-040fcc187f57,2years,own,Verified,credit_card
c143dd75-6832-4576-bcd6-2a07e14d7cab,3years,rent,Verified,debt_consolidation
943c4648-3dd0-4bff-ad0a-2d48f1da20ca,7years,rent,Not Verified,debt_consolidation
a6523c65-2ecf-4be6-a5d0-e21a50e0afb1,10years,mortgage,Not Verified,debt_consolidation
d80d466f-8f7b-4344-a7a9-0f7950b62b9c,4years,mortgage,Verified,credit_card
233beb4d-ecbe-4776-97c7-c8d3d4c2420a,1year,mortgage,Verified,debt_consolidation
7d886439-efbc-4059-8b66-fd531835db1a,0year,own,Verified,house
74003480-0c33-4dec-869e-bf4777032c42,10years,rent,Verified,debt_consolidation
456e7a5c-4e6d-4846-be70-475ad19c8a36,0year,mortgage,Not Verified,debt_consolidation
94d99524-dec2-407f-9488-4128b2fabe71,2years,own,Not Verified,debt_consolidation
3293f45f-4091-44c6-a5ce-719409d153b9,10years,own,Not Verified,debt_consolidation
6d8d2b82-2baf-440d-b418-59be3051b57f,<1year,mortgage,Verified,debt_consolidation
79a861b5-875c-40c5-a2df-7334350bd582,10years,mortgage,Not Verified,debt_consolidation
4040b1f9-cbae-4a82-b740-0b48cd2f07b4,4years,rent,Verified,debt_consolidation
33a57da2-a81a-47c9-9b88-0c312e2e2fd1,5years,rent,Not Verified,debt_consolidation
fd1cbe0b-e1d1-4305-a74e-bfe34fdd00ac,<1year,mortgage,Not Verified,debt_consolidation
71c0edf6-5cef-4b2c-b6f5-4a3b19e6a518,10years,mortgage,Verified,debt_consolidation
cf93e07e-a371-4286-8a1d-30e78e4782bc,10years,mortgage,Verified,debt_consolidation
d07bdb06-c817-4fab-b5eb-ccef41625fa9,8years,rent,Verified,credit_card
933d53dd-cd7d-45da-92ee-6335b96ee1f9,7years,rent,Not Verified,credit_card
db2f77a7-3c86-4046-9628-50434dc25d06,4years,rent,Not Verified,credit_card
3fc401a7-e41a-4a02-93c6-73eff56d733f,0year,own,Not Verified,credit_card
3dd31cb3-79ca-4ed6-9aaa-4b49285b704c,3years,mortgage,Not Verified,debt_consolidation
895b6642-7893-43ef-9c73-d0a4ca69cf31,9years,rent,Verified,debt_consolidation
344515d2-2d1a-4e1a-8c77-e9cf206c2587,10years,mortgage,Verified,debt_consolidation
244b5a89-c395-4718-bb21-01c54cf65c67,10years,rent,Not Verified,credit_card
9752635a-bdbf-4a14-900c-c04c4dbace68,3years,mortgage,Verified,house
13726a65-9a38-4799-8dc8-b4061f4316a4,2years,mortgage,Not Verified,debt_consolidation
92ce88d3-3f39-4092-951b-8d596165cfcd,10years,mortgage,Not Verified,medical
3b6d435c-948a-4294-9a48-370578bfdbd9,5years,rent,Verified,debt_consolidation
0a861da0-647b-4ee5-8bd5-74e19ac6e876,<1year,rent,Not Verified,car
1baded5a-6d37-45c7-a674-d9a3bc9ac186,3years,rent,Not Verified,credit_card
cbca56fc-43cf-45ff-b044-935bfad607d9,10years,mortgage,Verified,debt_consolidation
172610e5-93f3-413d-8747-1993cf9311c8,10years,mortgage,Verified,credit_card
2c88970a-ff9c-4149-80b5-601ddec39d28,1year,mortgage,Verified,credit_card
cc2e1356-6b9d-445b-a1d1-e994fb476896,10years,rent,Verified,debt_consolidation
42fd003e-d4d2-4b80-ad65-93f2b06058c5,<1year,rent,Verified,other
cdfa0a70-d853-4734-ae23-4046d5ff1dbd,10years,rent,Verified,credit_card
36dc9525-af29-40fd-bc06-aa98eb56fbd6,1year,rent,Verified,debt_consolidation
d33228ee-d80d-454b-8e83-20fd41d8f60d,1year,mortgage,Verified,debt_consolidation
12b0ed90-6aa9-4717-b49b-a8f927f5f9b4,10years,mortgage,Verified,debt_consolidation
14fd965d-9f3c-4d69-8e7d-2a64ede73f10,2years,rent,Verified,debt_consolidation
6b32632a-18bb-4bd9-881c-54a773d2967e,4years,mortgage,Verified,debt_consolidation
df5ae532-1963-4d5e-a96c-b292f064ba08,8years,rent,Not Verified,debt_consolidation
150722bd-15fd-42fd-9746-f76c8dd1b0d2,3years,rent,Not Verified,debt_consolidation
61eea26b-5692-4870-9b9f-94dd9c9f842d,<1year,mortgage,Verified,credit_card
36123035-2de7-4b74-913b-da7bc102ae27,10years,mortgage,Verified,debt_consolidation
bdba9533-64fb-4a2d-a718-494e898c528d,10years,mortgage,Not Verified,other
ad2df78c-8441-4c46-8dd9-a3b5e3f8df39,8years,mortgage,Verified,house
b2905943-ea29-4d5a-b6d7-26839a4bcf20,10years,own,Verified,debt_consolidation
b87f62e5-19d6-48a3-9baa-641eb09c8d20,4years,own,Verified,debt_consolidation
9f1762b8-1662-42ae-b9d2-947c68ccbb40,9years,rent,Verified,medical
681aa464-b441-4a9a-a744-50ae0633a09a,1year,mortgage,Verified,credit_card
1cb772f3-c8be-4998-867c-5f76cf6f61df,10years,mortgage,Verified,house
b86886f4-781a-418c-a49e-fa46ee524eb3,5years,mortgage,Not Verified,credit_card
f5774d54-9d11-403b-858c-6782a683dfd5,2years,rent,Not Verified,debt_consolidation
ba1891c6-ca2e-4a74-9243-aa8251c85f9c,7years,rent,Not Verified,other
349844dc-30de-4909-abe2-b107b2da8fa8,9years,rent,Verified,credit_card
125b1bf1-b4d7-46f3-aff1-74171c88cc87,2years,rent,Verified,debt_consolidation
5ba42bbf-8751-4b62-9596-932914e27eb2,0year,mortgage,Verified,debt_consolidation
78c0c5d3-62e7-4323-b11f-13d7591d819a,7years,mortgage,Verified,small_business
005fd8a0-f4af-49b8-bf47-4d3a1123b901,10years,mortgage,Not Verified,credit_card
4b587b63-644f-4e22-af0f-409a3c85c5bf,5years,rent,Not Verified,debt_consolidation
1e7511ee-a8b5-481a-8cc8-6586b0457a02,6years,mortgage,Verified,credit_card
928c29f0-6e66-4475-bcdc-812da415da5b,4years,mortgage,Verified,small_business
1c7906d1-8dd4-47a1-bf8e-5ebe9a35f349,2years,mortgage,Verified,debt_consolidation
558d9614-f8e7-4c5f-a66f-59f064126f1f,3years,rent,Verified,debt_consolidation
850ac080-4886-44fa-b733-df44431c6b41,10years,own,Not Verified,house
fac4f16e-2fe9-4ce5-a09d-5cdcfd16fc21,10years,rent,Verified,debt_consolidation
4e99ca33-8994-4a29-a2c4-bb0650d15f6b,10years,mortgage,Verified,other
26f8d213-462c-4d9c-93f1-cb05a6f19215,2years,rent,Verified,debt_consolidation
a28f77d1-56a9-466e-992b-4c5cb77224b5,1year,rent,Verified,debt_consolidation
367fa5e1-2f4a-47b5-972e-176cdc3310b2,10years,rent,Not Verified,credit_card
8dc0ea6d-b1fd-4956-9a98-fececbd7362f,3years,rent,Verified,credit_card
1cd9855d-f21a-4444-baf7-11f3b9ffdede,10years,mortgage,Not Verified,other
f0f9b883-31b5-4b82-bd57-b718dc43e24a,10years,mortgage,Verified,credit_card
69eef7e1-ac2a-4805-bbde-e52d6c284a3b,10years,rent,Verified,debt_consolidation
ac97e88e-7839-4e32-8dc7-0c6b45739cec,8years,mortgage,Verified,debt_consolidation
af50d9ca-2763-48ce-afea-4a5814f3031f,7years,rent,Verified,debt_consolidation
c1f696d8-ef61-4897-8f33-5756467211ef,10years,mortgage,Not Verified,debt_consolidation
bd386894-2312-4f93-a72a-bc59fe13618f,1year,mortgage,Verified,house
7b51ee0d-5c84-46bf-a72f-856e6e418a87,10years,own,Verified,debt_consolidation
725b9ec9-2432-4e5e-8d69-cac485e8e7ad,10years,mortgage,Verified,credit_card
e529e510-f88f-41cc-a13a-76b8f70800fe,8years,rent,Not Verified,debt_consolidation
bc9f1834-dc90-4445-8dff-a67bc619a6b4,10years,own,Verified,debt_consolidation
0d09d1c8-6cf2-4ec6-9381-caadb9ee325b,10years,mortgage,Verified,debt_consolidation
45636810-3828-4e93-b9fc-e4cd0b99df52,10years,mortgage,Verified,credit_card
5799f9c4-2225-49c8-8288-f8198b9669b5,8years,mortgage,Verified,debt_consolidation
460d4595-810d-40f2-8c3b-9276e6ee6c4a,10years,rent,Not Verified,debt_consolidation
98b0a59c-9583-4af1-9058-84ceed2a36b5,0year,rent,Not Verified,debt_consolidation
afc1dc57-dcd8-495e-829a-70373689fa3b,10years,rent,Verified,debt_consolidation
e442f625-a381-440a-b9cf-9fd55dd254fd,10years,rent,Verified,debt_consolidation
e8432ad2-a4e0-4cf0-9e25-a368c590831b,10years,rent,Verified,debt_consolidation
4bdc6da9-5ef2-4b75-acdd-59aa10dfcc43,3years,rent,Verified,debt_consolidation
1d567f94-bf05-4191-b03b-dc39bb21ba70,10years,rent,Verified,credit_card
ed883f3d-4b88-41ac-8f2d-700e0d02d603,8years,mortgage,Verified,credit_card
a0aa5480-9a85-4ebd-8a36-a4278dc4de5d,10years,rent,Verified,small_business
e2d2e6f4-07dd-4078-8c46-5586d6adee44,10years,mortgage,Verified,debt_consolidation
a4bf4577-35d1-4044-bcd2-220292856365,1year,rent,Verified,vacation
943a85b5-a6d6-41b8-a6c2-69375fc36494,10years,mortgage,Verified,debt_consolidation
fd641022-4a34-4597-8e54-abf42c8d6875,1year,own,Verified,debt_consolidation
e2566ca1-d42c-42e3-a0cd-f3f50d8a6569,<1year,rent,Verified,debt_consolidation
1fb6fbe6-6308-4159-aced-a768e7354674,10years,own,Not Verified,debt_consolidation
3f30e076-0e50-4a71-83a0-0c91678dc3fa,10years,mortgage,Verified,house
903df042-f956-44e2-9155-3057d537289f,4years,mortgage,Verified,debt_consolidation
5cd777a9-1065-4ecd-b083-fe4e86cafcda,<1year,mortgage,Verified,debt_consolidation
9ac9bc74-6418-4b64-8e10-e6db2858b85e,10years,own,Verified,debt_consolidation
3cdeaa41-aa7a-43a1-af03-234cdc3cf397,0year,rent,Verified,debt_consolidation
7137427f-87e0-4681-b73a-ec6454d4c16d,10years,mortgage,Not Verified,debt_consolidation
fa6bfb22-d79b-46df-ab94-f741e9af6f7f,10years,mortgage,Verified,debt_consolidation
322960fa-43b1-4a2e-b599-df051ac1aede,2years,rent,Not Verified,debt_consolidation
cd31371c-ad0a-4429-a698-490b234c1c16,10years,own,Verified,credit_card
6a14afec-6249-4c07-947d-f4af2e5ffa8f,9years,mortgage,Verified,debt_consolidation
bcbe0cb6-b0a3-4414-b84e-a2facf2f36ee,2years,mortgage,Not Verified,debt_consolidation
39a1b6bf-d64a-4a1b-a1a9-f2b600f80d36,3years,mortgage,Not Verified,credit_card
37e73ee2-19ec-4eb4-8d46-0e1222d1abc3,5years,mortgage,Verified,credit_card
4d45bf5f-bc00-43e0-ba58-e22b8d06d108,4years,mortgage,Verified,credit_card
8e08b922-6bc3-486d-a5ec-751e7c6d3de4,10years,rent,Verified,debt_consolidation
1c9f8937-c136-497e-a83a-9077411f793d,9years,mortgage,Verified,debt_consolidation
f6f07ed3-190c-494f-90ff-cb6b994392c8,8years,rent,Not Verified,credit_card
254367a7-8613-4adb-ad9e-000a847199bf,2years,rent,Not Verified,debt_consolidation
edd2a969-0f58-4633-84f4-26f3454dcb5a,9years,rent,Verified,credit_card
176c4b5b-7a76-4399-8dc8-21c7ff1575ea,10years,mortgage,Verified,credit_card
d8c35003-f265-43f2-9d74-b69e73bf3291,1year,rent,Verified,debt_consolidation
982661ad-358d-46bb-b161-84efbf633d89,6years,own,Not Verified,debt_consolidation
5cf69332-e5a9-4a57-bf8f-46f8c96a1045,10years,mortgage,Verified,major_purchase
3b6f3974-4202-42ed-bbbf-587f06abd237,10years,mortgage,Verified,debt_consolidation
87c7886e-b146-4ce7-86b9-aec9270013c3,<1year,own,Verified,debt_consolidation
c441517b-4ba9-4fa1-928f-83c03cc941bf,9years,mortgage,Verified,debt_consolidation
c5c9bf7d-f8de-4938-9ed6-e4962c6e652b,8years,rent,Not Verified,debt_consolidation
4da26d9f-0be6-4d5d-bdaf-7e5cbf09cb4e,3years,mortgage,Not Verified,credit_card
1d104d41-f020-47de-82ef-c0caf6035ebd,1year,rent,Not Verified,debt_consolidation
8e03dbf4-0bcd-48ed-bf45-1adf1dce0f99,10years,rent,Verified,credit_card
840b83e7-941a-471c-9b46-3ee7afe31bc2,5years,own,Not Verified,debt_consolidation
303811ef-ec4e-421d-aee2-862b38da36ce,10years,mortgage,Not Verified,debt_consolidation
bbfc2c40-2990-4211-9a8a-286e2a91f21b,2years,mortgage,Verified,debt_consolidation
10248a46-b0da-4d1c-b2ba-4f074ec7ca6c,10years,mortgage,Verified,debt_consolidation
3e8739f0-e3b7-4c9e-a7dc-e4e2924eafc2,5years,rent,Verified,debt_consolidation
20f42303-a683-45cb-a4ba-e3710b215541,3years,rent,Verified,debt_consolidation
172f1a7a-ee1c-425b-95fb-8c85101757b6,10years,mortgage,Verified,debt_consolidation
349fe1eb-2dca-45c9-a3c1-143e3f69f804,10years,mortgage,Not Verified,debt_consolidation
fb2e6596-bd7d-486a-bfd8-cb7ec0687c45,5years,rent,Verified,debt_consolidation
d64291bf-05f3-4603-b687-53e1e2b7f9be,7years,rent,Verified,debt_consolidation
04b63193-f3df-4c7a-a8d3-7431ba2ee59e,3years,mortgage,Verified,other
0ff410ce-492d-4456-9eb9-9752f72d7a0d,10years,rent,Verified,other
c724bdcc-d2ec-4025-8982-303b758f109a,10years,mortgage,Verified,debt_consolidation
42e6e106-4288-4fea-bfa2-ff3d60bb98a1,10years,mortgage,Verified,small_business
c65348d9-e124-43ff-bf2c-4a28240c327d,10years,mortgage,Verified,house
ab121350-ccc2-4a88-8c98-eec22d1d1da6,8years,mortgage,Not Verified,debt_consolidation
1d647382-fb67-4760-90ad-64f753ae1b6a,10years,own,Verified,debt_consolidation
87aa9dcf-8873-4634-a7d1-4ceb726c6f69,0year,own,Not Verified,debt_consolidation
c87156c3-54c5-4814-bd7d-1f6648d29c14,10years,rent,Verified,debt_consolidation
72356456-5fab-479a-a37a-292edbf50ef9,10years,rent,Not Verified,debt_consolidation
1a624797-dec3-4cdd-bcf1-d26f2317f59d,1year,mortgage,Not Verified,debt_consolidation
1fc5de0f-bbf1-43f5-866b-56185ceae5a6,0year,mortgage,Verified,house
4214f81a-dd6f-4fd8-a09b-da307ad7f23a,8years,mortgage,Verified,debt_consolidation
2f0fd7a4-add5-44ce-8afc-8f34de51a2ab,0year,mortgage,Not Verified,debt_consolidation
36cd924b-5242-44d0-828b-1b8a238e330d,1year,rent,Verified,credit_card
5d788385-df8e-49c9-b0a5-8232d3523ada,<1year,rent,Verified,other
30ab4439-bda0-41c2-9268-ad863bd4c925,0year,rent,Not Verified,debt_consolidation
f7dfdf68-b534-4f58-83cf-e1aea5a5f2a2,4years,rent,Verified,debt_consolidation
1d56b026-e892-495e-9f67-03553cb1a032,0year,mortgage,Verified,debt_consolidation
10965572-051f-4c6b-9cb4-bfc674454f2a,2years,mortgage,Not Verified,debt_consolidation
d76ca5dd-4ba3-4bf9-b78a-9dee623bbd72,<1year,own,Verified,debt_consolidation
21261384-5885-4bfb-8092-b5b1f882357c,<1year,rent,Verified,house
daead154-c02a-4438-89de-834682547120,10years,mortgage,Verified,debt_consolidation
80eba9a0-1530-4645-8e0e-e863b0778ec0,10years,mortgage,Not Verified,debt_consolidation
6bbd1797-266e-4009-aa5c-652ba7ae6b84,8years,mortgage,Verified,debt_consolidation
880418d1-2e02-4ffa-822b-fd62967d8bac,4years,own,Verified,debt_consolidation
4d941c82-b500-43e2-89e7-1251aa286117,0year,rent,Not Verified,debt_consolidation
7f9cb42f-6222-4d8c-959a-0eef1c2efc31,<1year,own,Verified,debt_consolidation
abe751aa-3019-42e5-85c5-761c0676b677,9years,mortgage,Verified,debt_consolidation
c52ea1ee-5393-491b-907e-11c31674978c,9years,rent,Verified,debt_consolidation
e585c8ec-bde5-4a9c-9a7c-090357b8989e,4years,mortgage,Not Verified,debt_consolidation
76cf46a3-df4d-4f38-ab1b-464d3e0d5034,1year,rent,Not Verified,debt_consolidation
518c74bb-e7af-4335-9cdf-34aea540320c,5years,own,Verified,debt_consolidation
aa1ea211-56b2-46ea-8d00-9fe5bf2dae6a,2years,mortgage,Verified,credit_card
4ba848c2-dcb5-4271-aa2b-4d085d5bfbb5,2years,rent,Verified,debt_consolidation
02d69ee1-8e97-4cfb-a916-91607802ef53,8years,mortgage,Not Verified,medical
9ed584d9-f5f9-44e5-9959-dfa35599a4bf,4years,rent,Verified,debt_consolidation
336d8f7e-c2e1-45f4-8716-f45a408c7e0d,4years,mortgage,Verified,house
2f811591-f2d1-4b86-860d-2dd6dfe977bc,3years,rent,Verified,debt_consolidation
6ebff2c9-ac80-4d7d-ae71-ed879ae0b3f6,1year,own,Verified,car
4d76570c-4bce-43bc-9c4e-3534facd63ca,10years,mortgage,Verified,major_purchase
1f9fe708-d6a8-49eb-975e-33801d8eff5d,10years,own,Not Verified,major_purchase
d1d684cd-d5f9-4350-b863-3c975db85572,10years,rent,Verified,vacation
fe3ea96e-6634-4f26-8507-ab6dd08527b6,1year,rent,Verified,debt_consolidation
3f78693a-fc82-48a7-972e-6994abf11887,2years,mortgage,Verified,credit_card
875be361-e003-4441-9203-27b5f5e3b60c,1year,mortgage,Not Verified,debt_consolidation
c455fc51-2044-4704-b3f2-6699bad4d0dc,10years,own,Verified,credit_card
e30ecb34-78ea-45ff-a7d7-6e7596b7f31d,0year,own,Verified,debt_consolidation
ff9689bb-550d-4e50-b85e-97614e327e54,0year,mortgage,Verified,credit_card
8c902e65-a354-4bbc-9719-1bffaa55e000,10years,mortgage,Not Verified,debt_consolidation
af8c3e84-42ee-4c24-816d-898601df4867,6years,mortgage,Verified,debt_consolidation
b81e0100-1510-4082-90f4-b91422eb0d37,10years,rent,Verified,debt_consolidation
a9498bd1-1e96-42b5-b2d6-162926dd92c9,4years,mortgage,Verified,house
10ee04f3-a3bb-4807-b48c-8d2ebb43b5c9,1year,rent,Verified,debt_consolidation
c9f6ae96-965e-4a5c-8fba-5ade9bc2ca77,8years,rent,Verified,debt_consolidation
33390010-8627-42ba-ba78-e5b18ed18794,3years,rent,Not Verified,debt_consolidation
4b028354-d1cc-4310-9e86-608a0d7170a8,2years,rent,Verified,debt_consolidation
8e331c25-45c9-4312-8d96-12b633059159,5years,rent,Verified,debt_consolidation
bf701b05-5b2e-40ef-ba86-a9991082f7fd,10years,mortgage,Verified,debt_consolidation
682da903-4d55-4ec0-90d1-1cbbce47795b,1year,rent,Verified,other
733d2e4b-15ac-4d64-9d65-71d701ca59c3,10years,own,Verified,credit_card
b2d8d4f5-2dac-4fdf-8fe6-91e7d5fa1b4a,8years,rent,Verified,debt_consolidation
fef12733-a704-4779-a3e4-37b0683fbe96,10years,rent,Verified,debt_consolidation
9d60d089-17db-4c1c-8b5d-05f8c73d7369,7years,mortgage,Not Verified,debt_consolidation
861ccd4e-2747-4340-9e6a-3165db04d727,0year,rent,Verified,major_purchase
2249afd0-fb83-44f2-8262-a3c906702be7,2years,rent,Not Verified,car
6a1064f9-2b67-45f8-90fe-2b9fa49ebb38,2years,mortgage,Verified,debt_consolidation
c04e4683-aaf7-49fe-9e9a-564ccbc58da6,9years,mortgage,Verified,house
7b9b8f1a-a762-450f-b330-bac4baada92c,10years,mortgage,Verified,debt_consolidation
4a9ef28b-9bcd-4e92-94d6-d84297fa860c,10years,rent,Not Verified,debt_consolidation
83c5886c-83f1-432a-b3ab-2a8ea2614e4f,10years,mortgage,Not Verified,house
da70261d-acc8-40bb-a1eb-b4aa518f3337,10years,mortgage,Verified,debt_consolidation
bb90672e-db77-498f-873a-75468b0718ef,7years,rent,Verified,debt_consolidation
134f4318-7681-482e-a095-bd8b390594de,2years,rent,Verified,debt_consolidation
24621d12-93b0-4246-b434-f761d2d06b5c,4years,mortgage,Verified,debt_consolidation
afd1f52e-c8e3-4428-9bd6-502dfe3ea82e,10years,mortgage,Verified,debt_consolidation
7db10b89-e52f-494e-8294-30db92eace47,6years,own,Verified,debt_consolidation
9de92c49-5d14-4ff3-8d6e-c84dc241ded7,1year,rent,Verified,debt_consolidation
ee0748f2-76cb-435d-bb51-f81c2ea07311,10years,rent,Verified,credit_card
6f87c50d-d4e2-4c0e-8f24-876e84aa99f4,0year,mortgage,Not Verified,debt_consolidation
a808ccca-e1c6-4039-947e-6f60a536d46a,8years,mortgage,Verified,debt_consolidation
fd7d845b-65a4-4f9c-ad5e-75ee9f5b2994,<1year,mortgage,Not Verified,debt_consolidation
8d0da789-c4ab-4de7-a440-e5ab5d0e52c9,10years,mortgage,Verified,house
eab7e895-5416-4efb-8449-0fbca556fcca,10years,rent,Verified,debt_consolidation
04dcd2cd-4888-4444-b89e-f62cf8994bb7,10years,rent,Verified,debt_consolidation
f7e12017-0486-436b-a890-c31b26bcb50d,6years,own,Verified,debt_consolidation
b384caa9-5f11-42d4-8a92-59f04cc4de3f,1year,own,Verified,other
8af8e80f-a87e-487d-847c-6c9537f0cced,3years,own,Verified,other
81e87400-d9db-45ca-9077-286a0295f599,2years,mortgage,Verified,debt_consolidation
fc832cb4-299a-41e9-b463-797b134d10df,2years,mortgage,Verified,credit_card
